id,name,overview,tagline,first_air_date,vote_average,vote_count,popularity,original_language,status,type,number_of_seasons,number_of_episodes,networks,genres,production_companies,content_rating,top_cast,directors,writers,keywords
74100,Jack Whitehall: Travels with My Father,"Comic Jack Whitehall invites his stodgy, unadventurous father to travel with him to odd locations and events in an attempt to strengthen their bond.",,2017-09-22,6.923,52,8.7743,en,Ended,Reality,5,18,['Netflix'],"['Comedy', 'Reality']","['Tiger Aspect', 'Jackpot Productions', 'Cave Bear Productions']",,"['Jack Whitehall', 'Michael Whitehall', 'Hilary Whitehall']",[],[],"['road trip', 'travel']"
214609,Smiley,"Two men and their friends in Barcelona navigate hesitations, hangups and missed connections as they search for the true love they've been missing.",,2022-12-07,8.3,149,8.702,es,Canceled,Miniseries,1,8,['Netflix'],['Comedy'],['Minoria Absoluta'],,"['Carlos Cuevas', 'Miki Esparbé', 'Pepón Nieto', 'Meritxell Calvo', 'Cedrick Mugisha']",[],[],"[""new year's eve"", 'romcom', 'romance', 'lgbt', 'christmas', 'cultural identity', 'gay theme', ""boys' love (bl)""]"
245265,GG Precinct,"Facing a trail of murders staged as chilling word games, a rookie police captain and a goofy detective race to solve a serial killer's deadly puzzles.",Words Can Kill.,2024-08-22,7.1,16,8.5565,zh,Ended,Miniseries,1,6,['Netflix'],"['Comedy', 'Mystery', 'Crime']",['Calendar Studios'],,"['Greg Hsu', 'Gingle Wang', 'Ma Nien-Hsien', 'Ki-pin Ng', 'LULU Huang']","['Cheng Wei-hao', 'Chen-Hao Yin']","['Veronica Jin', 'Chou Man-Yu', 'Cheng Wei-hao', 'Chen-Hao Yin']","['detective', 'police']"
139155,Anxious People,"A bank robber holds the visitors of an open house hostage and then promptly vanishes, leaving the police baffled — and suspicious of everyone.",,2021-12-29,6.152,66,8.5402,sv,Ended,Miniseries,1,6,['Netflix'],"['Comedy', 'Drama', 'Mystery']","['Salomonsson Agency', 'FLX']",,"['Alfred Svensson', 'Dan Ekborg', 'Leif Andrée', 'Per Andersson', 'Carla Sehn']",['Felix Herngren'],"['Camilla Ahlgren', 'Alex Haridi', 'Pontus Edgren']","['based on novel or book', 'robber', 'brother', 'police', 'love', 'agent', 'dramedy']"
136076,Call My Agent Bollywood,"From pulling off casting coups to calming celebrity egos, the drama never stops for four Mumbai talent agents hustling to save their sinking company.",,2021-10-29,3.5,2,8.3727,hi,Ended,Scripted,1,6,"['Netflix', 'Bollywood بالعربي']","['Comedy', 'Drama']","['Applause Entertainment', 'Bannijay Asia']",,"['Aahana Kumra', 'Ayush Mehra', 'Soni Razdan', 'Rajat Kapoor', 'Radhika Seth']",['Shaad Ali'],[],"['talent', 'celebrity', 'remake', 'india', 'agent']"
84896,AJ and the Queen,"While traveling across the country in a run-down RV, drag queen Ruby Red discovers an unlikely sidekick in AJ: a tough-talking 10-year-old stowaway.",,2020-01-10,7.432,147,8.359,en,Canceled,Scripted,1,10,['Netflix'],"['Comedy', 'Drama']","['MPK Productions', 'Warner Bros. Television']",,"['RuPaul', 'Izzy G.', 'Michael-Leon Wooley', 'Josh Segarra', 'Katerina Tannenbaum']",[],"['Michael Patrick King', 'RuPaul']","['drag queen', 'friendship', 'road trip', 'on the road', 'recreational vehicle', 'drag', 'drag show', 'father daughter relationship']"
100333,Summertime,"A modern love story set during the summer on Italy’s Adriatic Coast. An undeniable attraction brings together Ale and Summer, who come from very different worlds. For both, these holidays will be an unforgettable journey that will take them far from who they were before they met.",,2020-04-29,6.8,441,8.3154,it,Ended,Scripted,3,24,['Netflix'],"['Drama', 'Comedy']",['Cattleya'],,"['Coco Rebecca Edogamhe', 'Ludovico Tersigni', 'Amanda Campana', 'Andrea Lattanzi', 'Thony']",[],[],"['beach', 'friendship', 'love', 'romance', 'summer']"
114183,Bad Exorcist,"No demon is safe as Bogdan Boner, the alcohol-loving, self-taught exorcist-for-hire, returns with more inventive, obscene and deadly deeds.",,2020-12-03,5.5,15,8.3008,pl,Returning Series,Scripted,5,65,['Netflix'],"['Animation', 'Comedy']",['SPInka Film Studio'],,['Bartosz Walaszek'],[],[],"['alcohol', 'exorcism', 'demon', 'alcoholic', 'exorcist', 'alcohol problems', 'the exorcist']"
97441,The Healing Powers of Dude,"Noah, an 11-year-old boy with social anxiety disorder, has to start middle school, he turns to a mutt named Dude, a sarcastic emotional support dog who might need Noah as much as Noah needs him.",The best dog for the job (wasn't available),2020-01-13,7.119,344,8.2589,en,Ended,Scripted,1,8,['Netflix'],"['Kids', 'Comedy', 'Drama']",[],,"['Jace Chapman', 'Gabrielle Quinn', 'Sophie Kim', 'Larisa Oleynik', 'Mauricio Lara']",[],[],"['friendship', 'dog']"
250178,Forget You Not,An aspiring stand-up comedian turns her struggles into heartfelt humor as she balances work and relationships while caring for her aging father.,,2025-05-23,9.0,4,8.0998,zh,Ended,Scripted,1,8,['Netflix'],"['Comedy', 'Drama']",['Filmagic Pictures'],,"['Hsieh Ying-shiuan', 'Ronald Chin Han', 'Tracy Chou', 'Esther Liu']",['René Liu'],"['Aileen Li', 'Pao-Chang Tsai', 'Shing-Ming Ho', 'René Liu']",['stand-up comedy']
30072,The Fix,"Comedians Jimmy Carr, D.L. Hughley and Katherine Ryan tackle the world's woes with help from a rotating crew of funny guests and an actual expert.",,2018-12-14,6.095,21,8.06,en,Canceled,Scripted,1,10,['Netflix'],"['Talk', 'Comedy']",['Embassy Row'],,"['Jimmy Carr', 'Mona Chalabi', 'Katherine Ryan', 'D.L. Hughley']",[],[],"['satire', 'social commentary', 'political commentary']"
285042,Welcome to the Family,"A struggling single mom rallies her quirky family to outsmart a mafia boss after her estranged, wealthy father dies, leaving them with massive debt.",,2025-03-12,6.6,7,8.0486,es,Returning Series,Scripted,1,8,['Netflix'],"['Comedy', 'Drama']",['Alazraki Entertainment'],,"['Marimar Vega', 'Erika Buenfil', 'Ana Layevska', 'Erick Elías']","['Mark Alazraki', 'Jorge Macaya']",[],"['thriller', 'crime']"
137570,Elite Short Stories: Samuel Omar,"Away from school, during the winter holidays, three stories take place while the Las Encinas students celebrate Christmas.",,2021-12-20,6.4,80,8.036,es,Ended,Miniseries,1,3,['Netflix'],"['Mystery', 'Comedy']",[],,"['Itzan Escamilla', 'Omar Ayuso']",['Lucía Alemany'],"['Darío Madrona', 'Carlos Montero']",[]
283368,She the People,"As she tries to shine in politics, Mississippi's first Black lieutenant governor must manage her zany family and overcome a boss who's stuck in the past.",She's not one of them.,2025-05-22,4.4,11,8.03,en,Returning Series,Scripted,1,16,['Netflix'],"['Comedy', 'War & Politics']",['Tyler Perry Studios'],,"['Terri J. Vaughn', 'Jade Novah', 'Drew Olivia Tillman', 'Dyon Brooks', 'Jo Marie Payton']",[],"['Terri J. Vaughn', 'Keisha Lance Bottoms']","['state government', 'mississippi']"
209226,Let's Talk About CHU,"Part-time vlogger Chu Ai uses her channel to speak candidly about sex. But in real life, she finds that subject to be so much trickier.",,2024-02-02,7.4,23,7.9681,zh,Ended,Scripted,1,8,['Netflix'],"['Family', 'Drama', 'Comedy']","['Machi Xcelsior Studios', 'LUCKYSPARKS']",,"['Chan Tzu-hsuan', 'Kai Ko', 'JC Lin', 'Wu Chien-Ho', 'Hsia Yu-chiao']",['Remii Huang'],"['Milia Luo', 'Remii Huang', 'Mei-Chih Wu']","['sex education', 'vlogger', 'nudity', ""boys' love (bl)""]"
18712,The Search,"When a girl vanishes from a suburb near Mexico City, the personal goals of some involved in the case muddy the search. Based on a true story.",,2020-06-12,7.2,344,7.762,es,Ended,Miniseries,1,6,['Netflix'],"['Crime', 'Drama', 'Comedy']",[],,"['Regina Blandón', 'Dario Yazbek Bernal', 'Diana Bovio', 'Adrián Ladrón', 'Verónica Bravo']","['Santiago Limón', 'Katina Medina Mora', 'Catalina Aguilar Mastretta']","['Santiago Limón', 'Fabián Archondo', 'Silvia Jiménez']","['journalism', 'investigation', 'politics', 'satire', 'miniseries', 'missing child']"
102084,Hasmukh,A shy comedian gets his big break but soon realises he needs to murder people in order to keep his mojo on stage.,,2020-04-17,5.3,6,7.7544,hi,Ended,Miniseries,1,10,['Netflix'],"['Crime', 'Drama', 'Comedy']",['Applause Entertainment'],,"['Neeraj Pandey', 'Deeksha Sonalkar', 'Ranvir Shorey', 'Vir Das', 'Manoj Pahwa']",[],[],['comedian']
287899,I Am Not Mendoza,"Good-hearted Julián is kidnapped to impersonate a corrupt casino owner, marry his fiancée and outwit the mafia — though romance was never part of the plan.",,2025-04-16,7.75,8,7.6954,es,Returning Series,Scripted,1,40,['Netflix'],"['Drama', 'Comedy']",['Sony Pictures Television'],,"['Vadhir Derbez', 'Laura Londoño', 'Patricio Gallardo', 'Elyfer Torres', 'Alexia Alexander Villa']",[],[],"['doppelgänger', 'kidnapped']"
261615,Envious,"After a devastating breakup, Vicky, almost 40, embarks on a quest for new love, unaware it will lead her to a profound—and hilarious—self-discovery.",,2024-09-18,7.71,62,7.6521,es,Returning Series,Scripted,2,23,['Netflix'],"['Comedy', 'Drama']",['Kapow'],,"['Griselda Siciliani', 'Esteban Lamothe', 'Pilar Gamboa', 'Violeta Urtizberea', 'Marina Bellati']",[],['Diego Andrasnik'],"['midlife crisis', 'romcom', 'romance', 'envy', 'intimate', 'gal pals', 'witty', 'romantic', 'want to get married']"
105797,Wizards: Tales of Arcadia,"Merlin’s apprentice joins Arcadia’s heroes on a time-bending adventure in Camelot, where conflict is brewing between the human, troll and magical worlds.",,2020-08-07,8.2,376,7.6391,en,Ended,Scripted,1,10,['Netflix'],"['Animation', 'Action & Adventure', 'Comedy', 'Sci-Fi & Fantasy']","['Double Dare You', 'DreamWorks Animation Television']",,"['Lena Headey', 'Alfred Molina', ""Colin O'Donoghue"", 'Emile Hirsch', 'Stephanie Beatriz']",[],"['Marc Guggenheim', 'Chad Hammes', 'Chad Quandt', 'Aaron Waltke', 'Guillermo del Toro']","['time travel', 'troll', 'wizard', 'arcadia', 'tales of arcadia']"
137094,Love to Hate You,"For an attorney who despises losing to men and an A-list actor who distrusts women, love means nothing — until they're forced to date each other.",,2023-02-10,8.2,104,7.6311,ko,Ended,Scripted,1,10,['Netflix'],"['Drama', 'Comedy']",['Binge Works'],,"['Kim Ok-vin', 'Teo Yoo', 'Kim Ji-hun', 'Go Won-hee', 'Kim Sung-ryung']",[],[],"['romcom', 'romance', 'opposites attract', 'enemies to lovers', 'romantic']"
280890,The Lady's Companion,"Hired to find husbands for three wealthy sisters, chaperone Elena Bianda is drawn into a late 19th-century world of love, scandal and comic intrigue.",,2025-03-28,7.484,31,7.5854,es,Canceled,Scripted,1,8,['Netflix'],"['Drama', 'Comedy']",['Bambú Producciones'],,"['Nadia de Santiago', 'Álvaro Mel', 'Isa Montalbán', 'Zoe Bonafonte', 'Iratxe Emparan']",[],[],"['romcom', 'period drama', 'romance drama']"
252372,Murder Mindfully,"When mafia lawyer Björn attends a mindfulness class to find a better work-life balance, he discovers surprising new coping strategies — including murder.",,2024-10-31,7.6,115,7.5663,de,Returning Series,Scripted,2,9,['Netflix'],"['Comedy', 'Crime', 'Drama']",['Constantin Television'],,"['Tom Schilling', 'Emily Cox', 'Britta Hammelstein', 'Murathan Muslu', 'Pamuk Pilavci']","['Max Zähle', 'Martina Plura']","['Anneke Janssen', 'Jan Ehlert', 'Oliver Berben', 'Doron Wisotzky', 'Michael Kenda']","['based on novel or book', 'murder', 'mafia', 'lawyer', 'thriller', 'amused']"
102878,Almost Happy,"A locally famous radio host has to deal with his ex-wife, who he still loves, and his two children.",,2020-05-01,7.06,50,7.5158,es,Returning Series,Scripted,2,18,['Netflix'],['Comedy'],"['Tiger House', 'HC Films']",,"['Natalie Pérez', 'Sebastián Wainraich', 'Santiago Korovsky']",[],[],['radio show']
261145,The Amazing Digital Circus,A woman is caught in a bizarre virtual reality where she and other trapped humans become bound to the whims of an unhinged AI ringmaster.,,2023-10-13,8.2,85,7.5014,en,Returning Series,Scripted,1,5,"['Netflix', 'YouTube']","['Animation', 'Comedy', 'Mystery', 'Sci-Fi & Fantasy']",['Glitch Productions'],,"['Lizzie Freeman', 'Alex Rochon', 'Michael Kovach', 'Amanda Hufford', 'Marissa Lenti']",[],"['Luke Lerdwichagul', 'Kevin Lerdwichagul']","['artificial intelligence (a.i.)', 'dark comedy', 'existentialism', 'virtual game', 'trapped in a game', '3d animation', 'indie animation', 'dark undertone']"
119819,Kayko and Kokosh,Two Slavic warriors do everything in their power to defend the village of Mirmiłowo from the evil order of Knaveknights.,,2021-02-28,6.6,43,7.4846,pl,Returning Series,Scripted,3,26,"['Netflix', 'Puls 2']","['Animation', 'Family', 'Sci-Fi & Fantasy', 'Comedy', 'Action & Adventure']",['EGoFILM'],,"['Artur Pontek', 'Michał Piela']",[],['Ewelina Gordziejuk'],"['friendship', 'cartoon', 'sword fight', 'dragon', 'poland']"
102621,KAOS,"As discord reigns on Mount Olympus and almighty Zeus spirals into paranoia, three mortals are destined to reshape the future of humankind.",,2024-08-29,7.256,268,7.4811,en,Canceled,Scripted,1,8,['Netflix'],"['Comedy', 'Sci-Fi & Fantasy', 'Drama']","['SISTER', 'Anthem Productions']",,['Jeff Goldblum'],[],"['Tanya Seghatchian', 'Nina Lederman', 'Charlie Covell', 'Georgi Banks-Davies', 'John Woodward']",['greek mythology']
138328,Decoupled,A misanthropic writer and his startup-founder wife juggle their impending divorce with the absurdities and annoyance of life in their affluent world.,,2021-12-17,7.3,17,7.4457,en,Ended,Scripted,1,8,['Netflix'],"['Drama', 'Comedy']","['Bombay Fables', 'Andolan Films']",,"['R. Madhavan', 'Surveen Chawla', 'Arista Mehta', 'Atul Kumar', 'Aseem Hattangadi']",['Hardik Mehta'],"['Bhavesh Mandalia', 'Gaurav Shukla', 'Hardik Mehta', 'Manu Joseph', 'Sejal Shah']","['wife', 'writer', 'india', 'party']"
251309,Doctor Climax,"In 1970s Thailand, a dermatologist unexpectedly starts a mass sexual awakening after becoming Doctor Climax, a taboo-defying newspaper columnist.","How big? Better to ask ""how good?""",2024-06-13,6.6,13,7.3041,th,Ended,Scripted,1,8,['Netflix'],"['Drama', 'Comedy']",['GMM Studios International'],,"['Chantavit Dhanasevi', 'Arachaporn Pokinpakorn', 'Chermawee Suwanpanuchoke', 'Tonhon Tantivejakul', 'Chaiwat Thongsaeng']","['Pairach Khumwan', 'Kongdej Jaturanrasmee']","['Tinnapat Banyatpiyapoj', 'Ekachai Uekrongtham', 'Takonkiet Viravan', 'Kongdej Jaturanrasmee']","['1970s', 'sex education', 'social problems']"
127426,The Time It Takes,"Lina and Nico break up after many years together, and Lina struggles to find a new life and to think about him a little less each day.",,2021-10-29,6.914,116,7.2736,es,Ended,Miniseries,1,10,['Netflix'],"['Comedy', 'Drama']",['Corte y Confección de Películas'],,"['Nadia de Santiago', 'Álvaro Cervantes']","['Pablo Santidrián', 'Inés Pintor']",[],"['past', 'love', 'romcom', 'break-up', 'dramedy', 'anti-romance']"
244842,A Round of Applause,"Struggling with existential angst and longing for his past life in an orange, a man navigates his quirky family in this decades-spanning drama.",,2024-02-29,6.8,15,7.2615,tr,Ended,Miniseries,1,6,['Netflix'],"['Drama', 'Comedy']",['Krek Film'],,"['Aslihan Gurbuz', 'Fatih Artman']",['Berkun Oya'],['Berkun Oya'],[]
255650,Real Men,"Four old friends, Massimo, Mattia, Luigi and Riccardo, juggle relationships, careers and dating in a modern world set on giving masculinity a hard time.",,2025-05-21,6.167,15,7.2451,it,Returning Series,Scripted,1,8,['Netflix'],['Comedy'],['Groenlandia'],,"['Maurizio Lastrico', 'Matteo Martari', 'Francesco Montanari', 'Pietro Sermonti', 'Sarah Felberbaum']",[],['Paolo Lucarini'],"['gender equality', 'toxic masculinity']"
231725,Mermaid Magic,"To save her kingdom, a determined young mermaid princess and her friends must join forces with the creatures that scare them the most — humans.",,2024-08-22,7.1,15,7.1946,en,Returning Series,Scripted,1,10,['Netflix'],"['Animation', 'Kids', 'Action & Adventure', 'Comedy', 'Family', 'Sci-Fi & Fantasy']","['Rainbow', 'Bardel Entertainment']",,"['Frankie Kevich', 'Nisa Ward', 'Courtney Shaw', 'Keith Silverstein', 'Stephanie Novak']",[],[],"['magic', 'mermaid', 'cartoon', '3d animation']"
202783,A Killer Paradox,"When one accidental killing leads to another, an ordinary young man finds himself stuck in an endless cat-and-mouse chase with a shrewd detective.",A godsent hero or unpunished sinner.,2024-02-09,7.401,142,7.1229,ko,Ended,Miniseries,1,8,['Netflix'],"['Crime', 'Comedy', 'Mystery', 'Drama']","['Showbox', ""Let's Films""]",,"['Choi Woo-shik', 'Son Suk-ku', 'Lee Hee-jun']",['Lee Chang-hee'],"['Kim Soon-ho', 'Jung Su-jin', 'Kim Ji-soo', 'Kim Da-min', 'Shon Seung-ae']","['detective', 'hacker', 'ex-cop', 'serial killer', 'young adult', 'antihero', 'based on webcomic or webtoon', 'dark fiction']"
243316,The Four Seasons,"The decades-long friendship between three married couples is tested when one divorces, complicating their tradition of quarterly weekend getaways.",Three couples. Four trips. A lot to unpack.,2025-05-01,6.6,58,7.1093,en,Returning Series,Scripted,2,8,['Netflix'],['Comedy'],"['Universal Television', 'Little Stranger']",,"['Tina Fey', 'Steve Carell', 'Colman Domingo', 'Erika Henningsen', 'Kerri Kenney']",[],"['Tina Fey', 'Jeff Richmond', 'Eric Gurian', 'Tracey Wigfield', 'Lang Fisher', 'David Miner']","['friendship', 'based on movie']"
252591,Project UFO,"A smug TV host and a small-town ufologist work to uncover the origins of an alleged UFO sighting, splitting the nation in a storm of doubts and beliefs.",,2025-04-16,6.864,11,7.1052,pl,Ended,Miniseries,1,4,['Netflix'],"['Comedy', 'Drama', 'Sci-Fi & Fantasy']",['Telemark'],,"['Piotr Adamczyk', 'Mateusz Kościukiewicz', 'Maja Ostaszewska', 'Julia Kijowska', 'Adam Woronowicz']",[],[],['ufo crash']
